Date,Day,Time,TriplePointw,SprtTemperature,ReferenceTemperature,SprtOhms
2025-02-06,Thursday,14:08:00,0.0,0.00244305,0.0058642,1000.01
2025-02-06,Thursday,14:10:00,0.0,0.00295046,-0.00055013,1000.01
2025-02-06,Thursday,14:12:00,0.0,-0.00404874,0.0043009,999.984
2025-02-06,Thursday,14:12:00,0.0,-0.000759468,-0.00095478,999.997
2025-02-06,Thursday,14:12:00,0.0,0.00427448,-0.0011842,1000.02
2025-02-06,Thursday,14:14:00,0.0,-0.00169104,-0.0022109,999.993
2025-02-06,Thursday,14:24:00,0.0,0.00271594,0.0026103,1000.01
2025-02-06,Thursday,14:26:00,0.0,-0.000312016,0.0029012,999.999
2025-02-06,Thursday,14:28:00,0.0,-0.00278388,0.0026653,999.989
2025-02-06,Thursday,14:34:00,0.0,-0.00415893,-0.002562,999.984
2025-02-06,Thursday,14:34:00,0.0,0.00473934,-0.0023874,1000.02
2025-02-06,Thursday,14:40:00,0.0,-0.000734027,0.00049605,999.997
2025-02-06,Thursday,14:44:00,0.0,0.000728577,-0.00078618,1000.0
2025-02-06,Thursday,14:48:00,0.0,0.0025439,-0.00133,1000.01
2025-02-06,Thursday,14:54:00,0.0,0.0015934,0.0021997,1000.01
2025-02-06,Thursday,14:56:00,0.0,-0.00110024,-0.0040067,999.996
2025-02-06,Thursday,14:56:00,0.0,0.000796403,0.0029877,1000.0
2025-02-06,Thursday,14:58:00,0.0,0.00251838,-0.00055699,1000.01
2025-02-06,Thursday,14:58:00,0.0,0.00158306,0.00014156,1000.01
2025-02-06,Thursday,15:00:00,0.0,0.00373798,-0.0029462,1000.01
2025-02-06,Thursday,15:00:00,0.0,0.00482867,0.00010322,1000.02
2025-02-06,Thursday,15:00:00,0.0,-0.00142301,0.0030568,999.995
2025-02-06,Thursday,15:02:00,0.0,0.00161031,0.0026693,1000.01
2025-02-06,Thursday,15:06:00,0.0,0.00216052,0.00095415,1000.01
2025-02-06,Thursday,15:08:00,0.0,-0.00360326,0.0038217,999.986
2025-02-06,Thursday,15:14:00,0.0,0.00276456,0.00082539,1000.01
2025-02-06,Thursday,15:16:00,0.0,0.00374581,0.0011445,1000.01
2025-02-06,Thursday,15:18:00,0.0,-0.00124826,0.0044992,999.995
2025-02-06,Thursday,15:22:00,0.0,-0.000983777,0.0025975,999.996
2025-02-06,Thursday,15:26:00,0.0,0.00216888,-0.00024626,1000.01
2025-02-06,Thursday,15:36:00,0.0,-0.00121096,-0.0019875,999.995
2025-02-06,Thursday,15:38:00,0.0,0.00422147,0.0040882,1000.02
2025-02-06,Thursday,15:38:00,0.0,0.00573353,-0.0043854,1000.02
2025-02-06,Thursday,15:40:00,0.0,-0.000441124,-0.001967,999.998
2025-02-06,Thursday,15:42:00,0.0,0.00228625,-0.0062196,1000.01
2025-02-06,Thursday,15:42:00,0.0,0.00240175,-0.00019951,1000.01
2025-02-06,Thursday,15:50:00,0.0,-0.00127672,0.00024851,999.995
2025-02-06,Thursday,15:52:00,0.0,-0.00295337,-0.0033275,999.989
2025-02-06,Thursday,15:52:00,0.0,5.279e-05,0.0014839,1000.0
2025-02-06,Thursday,15:54:00,0.0,0.000135433,-0.0017884,1000.0
2025-02-06,Thursday,15:54:00,0.0,-0.00395898,0.00063035,999.985
2025-02-06,Thursday,15:54:00,0.0,0.00051508,5.7469e-05,1000.0
2025-02-06,Thursday,15:56:00,0.0,0.000358615,-0.0038913,1000.0
2025-02-06,Thursday,15:58:00,0.0,0.00151334,-0.00074567,1000.01
2025-02-07,Friday,08:00:00,0.0,0.00297307,-0.0059298,1000.01
2025-02-07,Friday,08:00:00,0.0,-0.00247012,0.0014544,999.99
2025-02-07,Friday,08:02:00,0.0,-0.00157809,-0.0041591,999.994
2025-02-07,Friday,08:02:00,0.0,-0.00162525,-0.0021555,999.994
2025-02-07,Friday,08:04:00,0.0,-0.00159851,0.00014795,999.994
2025-02-07,Friday,08:06:00,0.0,0.00315609,-0.006396,1000.01
2025-02-07,Friday,08:06:00,0.0,8.59435e-06,-0.00043637,1000.0
2025-02-07,Friday,08:10:00,0.0,0.00264932,-0.0044514,1000.01
2025-02-07,Friday,08:10:00,0.0,0.000757838,0.0011463,1000.0
2025-02-07,Friday,08:10:00,0.0,-5.91289e-05,-0.0015744,1000.0
2025-02-07,Friday,08:12:00,0.0,0.00398723,-0.0011657,1000.02
2025-02-07,Friday,08:12:00,0.0,0.00576292,0.0062608,1000.02
2025-02-07,Friday,08:14:00,0.0,0.00389951,-0.00070961,1000.02
2025-02-07,Friday,08:18:00,0.0,0.00272667,0.0014269,1000.01
2025-02-07,Friday,08:20:00,0.0,0.000885454,-0.0024558,1000.0
2025-02-07,Friday,08:26:00,0.0,0.00169125,-0.00092127,1000.01
2025-02-07,Friday,08:26:00,0.0,0.000418362,-0.00053561,1000.0
2025-02-07,Friday,08:28:00,0.0,0.00468477,0.0010947,1000.02
2025-02-07,Friday,08:32:00,0.0,0.00258726,-0.0031492,1000.01
2025-02-07,Friday,08:38:00,0.0,-0.00346997,-0.0033159,999.987
2025-02-07,Friday,08:38:00,0.0,-0.00376784,0.0017142,999.985
2025-02-07,Friday,08:44:00,0.0,-0.000733808,0.00064621,999.997
2025-02-07,Friday,08:50:00,0.0,-0.00129021,-0.0015975,999.995
2025-02-07,Friday,09:04:00,0.0,0.00379591,0.00074981,1000.01
2025-02-07,Friday,09:06:00,0.0,0.00402907,-0.002392,1000.02
2025-02-07,Friday,09:08:00,0.0,0.000585071,0.002616,1000.0
2025-02-07,Friday,09:12:00,0.0,-0.00040746,0.0047533,999.998
2025-02-07,Friday,09:12:00,0.0,0.00151756,-0.0028729,1000.01
2025-02-07,Friday,09:12:00,0.0,0.000978417,0.00022599,1000.0
2025-02-07,Friday,09:12:00,0.0,0.00137013,-0.0022708,1000.01
2025-02-07,Friday,09:16:00,0.0,-0.000344744,0.00052788,999.999
2025-02-07,Friday,09:18:00,0.0,0.00147058,-0.0014976,1000.01
2025-02-07,Friday,09:22:00,0.0,0.00151675,0.0023365,1000.01
2025-02-07,Friday,09:24:00,0.0,0.00104109,0.00221,1000.0
2025-02-07,Friday,09:28:00,0.0,-0.00109517,-0.0014975,999.996
2025-02-07,Friday,09:34:00,0.0,0.000968058,0.00089846,1000.0
2025-02-07,Friday,09:38:00,0.0,0.00207338,0.007351,1000.01
2025-02-07,Friday,09:40:00,0.0,0.00264443,0.00058659,1000.01
2025-02-07,Friday,09:42:00,0.0,0.000159253,-0.0037627,1000.0
2025-02-07,Friday,09:44:00,0.0,0.00485196,0.0047924,1000.02
2025-02-07,Friday,09:46:00,0.0,0.00180018,0.00035549,1000.01
2025-02-07,Friday,09:46:00,0.0,-0.00173591,-0.00072174,999.993
2025-02-07,Friday,09:50:00,0.0,0.00128701,-0.00064267,1000.0
2025-02-07,Friday,09:50:00,0.0,0.00180735,0.0051767,1000.01
2025-02-07,Friday,09:52:00,0.0,-0.000776988,0.001106,999.997
2025-02-07,Friday,09:52:00,0.0,-0.00386499,-0.0003506,999.985
2025-02-07,Friday,09:52:00,0.0,0.0010491,0.0060737,1000.0
2025-02-07,Friday,09:58:00,0.0,0.00216711,-0.00036327,1000.01
2025-02-07,Friday,10:00:00,0.0,-0.00011467,0.0036425,1000.0
2025-02-07,Friday,10:02:00,0.0,0.00017238,0.0010724,1000.0
2025-02-07,Friday,10:04:00,0.0,0.00409324,-0.003066,1000.02
2025-02-07,Friday,10:10:00,0.0,0.004284,0.0061565,1000.02
2025-02-07,Friday,10:14:00,0.0,0.000790487,0.0022209,1000.0
2025-02-07,Friday,10:14:00,0.0,0.00203065,-0.0016934,1000.01
2025-02-07,Friday,10:16:00,0.0,-0.00247651,0.0015972,999.99
2025-02-07,Friday,10:18:00,0.0,-0.000224675,-0.0093428,999.999
2025-02-07,Friday,10:22:00,0.0,-0.00150199,-0.0013395,999.994
2025-02-07,Friday,10:24:00,0.0,-0.00243253,0.00053009,999.991
2025-02-07,Friday,10:24:00,0.0,-0.00356944,0.0058585,999.986
2025-02-07,Friday,10:26:00,0.0,0.003615,0.00039186,1000.01
2025-02-07,Friday,10:30:00,0.0,0.000456193,-0.0011962,1000.0
2025-02-07,Friday,10:34:00,0.0,-0.00263057,0.0037574,999.99
2025-02-07,Friday,10:36:00,0.0,0.00206133,-0.00069133,1000.01
2025-02-07,Friday,10:38:00,0.0,-0.00117236,-0.0023801,999.995
2025-02-07,Friday,10:40:00,0.0,0.000711199,0.0032025,1000.0
2025-02-07,Friday,10:44:00,0.0,0.00260878,0.001882,1000.01
2025-02-07,Friday,10:44:00,0.0,-0.00514975,-0.001702,999.98
2025-02-07,Friday,10:44:00,0.0,0.000102395,-0.0023495,1000.0
2025-02-07,Friday,10:48:00,0.0,-0.000324353,-0.0041424,999.999
2025-02-07,Friday,10:50:00,0.0,0.00314707,0.0060896,1000.01
2025-02-07,Friday,10:54:00,0.0,-0.00605711,-0.0058616,999.977
2025-02-07,Friday,10:54:00,0.0,-0.00189824,-0.0011943,999.993
2025-02-07,Friday,11:00:00,0.0,-0.000414399,0.00078218,999.998
2025-02-07,Friday,11:00:00,0.0,-0.00544578,-0.003631,999.979
2025-02-07,Friday,11:04:00,0.0,-0.00340572,-0.0057912,999.987
2025-02-07,Friday,11:06:00,0.0,0.00434246,-0.0042345,1000.02
2025-02-07,Friday,11:12:00,0.0,0.00749049,0.0009067,1000.03
2025-02-07,Friday,11:12:00,0.0,-0.0037068,-0.0029111,999.986
2025-02-07,Friday,11:18:00,0.0,-7.1771e-05,-0.0014458,1000.0
2025-02-07,Friday,11:22:00,0.0,-0.00296697,-0.0014776,999.989
2025-02-07,Friday,11:24:00,0.0,-0.00343226,0.0029674,999.987
2025-02-07,Friday,11:24:00,0.0,0.000714571,-0.002345,1000.0
2025-02-07,Friday,11:36:00,0.0,0.00147167,-0.0041227,1000.01
2025-02-07,Friday,11:38:00,0.0,0.00145124,-0.001007,1000.01
2025-02-07,Friday,11:44:00,0.0,-0.00344143,0.00024551,999.987
2025-02-07,Friday,11:48:00,0.0,0.000540638,0.0024023,1000.0
2025-02-07,Friday,11:48:00,0.0,-0.00166456,-0.0017384,999.994
2025-02-07,Friday,11:50:00,0.0,0.00513445,-0.0018626,1000.02
2025-02-07,Friday,11:50:00,0.0,-0.000789911,0.001023,999.997
2025-02-07,Friday,11:50:00,0.0,-0.00143204,0.0018796,999.994
2025-02-07,Friday,11:52:00,0.0,-4.39367e-05,-0.0049266,1000.0
2025-02-07,Friday,11:54:00,0.0,-0.00570379,-0.0025772,999.978
2025-02-07,Friday,11:58:00,0.0,-0.000199272,0.00080318,999.999
2025-02-07,Friday,12:02:00,0.0,0.000370942,-0.0042066,1000.0
2025-02-07,Friday,12:02:00,0.0,0.00077227,0.0021267,1000.0
2025-02-07,Friday,12:04:00,0.0,-0.00125454,-0.0022655,999.995
2025-02-07,Friday,12:04:00,0.0,0.00322273,-0.00027335,1000.01
2025-02-07,Friday,12:06:00,0.0,0.002262,0.002291,1000.01
2025-02-07,Friday,12:08:00,0.0,0.00200664,0.0048743,1000.01
2025-02-07,Friday,12:10:00,0.0,0.00214736,-0.00094319,1000.01
2025-02-07,Friday,12:10:00,0.0,0.000794685,0.0022667,1000.0
2025-02-07,Friday,12:12:00,0.0,-0.00220293,0.005008,999.992
2025-02-07,Friday,12:12:00,0.0,0.00117245,-0.007596,1000.0
2025-02-07,Friday,12:14:00,0.0,0.00152398,0.003665,1000.01
2025-02-07,Friday,12:24:00,0.0,0.00183325,0.0041871,1000.01
2025-02-07,Friday,12:26:00,0.0,0.000949687,0.0028415,1000.0
2025-02-07,Friday,12:28:00,0.0,-0.00224017,-0.0012002,999.991
2025-02-07,Friday,12:34:00,0.0,0.00354303,0.0032636,1000.01
2025-02-07,Friday,12:36:00,0.0,-0.00111729,0.00079113,999.996
2025-02-07,Friday,12:44:00,0.0,0.00322959,-0.0031582,1000.01
2025-02-07,Friday,12:46:00,0.0,0.00139723,0.0020625,1000.01
2025-02-07,Friday,12:50:00,0.0,0.00090767,0.0032155,1000.0
2025-02-07,Friday,12:54:00,0.0,0.00289771,0.0025867,1000.01
2025-02-07,Friday,12:56:00,0.0,-0.000705982,-0.00010621,999.997
2025-02-07,Friday,12:56:00,0.0,0.00407591,-0.0033836,1000.02
2025-02-07,Friday,12:56:00,0.0,-0.000436873,-0.0017836,999.998
2025-02-07,Friday,12:58:00,0.0,-0.00123184,-0.00047554,999.995
2025-02-07,Friday,13:00:00,0.0,-0.00329222,0.00089339,999.987
2025-02-07,Friday,13:04:00,0.0,0.00312058,0.0024534,1000.01
2025-02-07,Friday,13:06:00,0.0,-0.00240894,0.00086349,999.991
2025-02-07,Friday,13:08:00,0.0,-0.00117289,0.0019278,999.995
2025-02-07,Friday,13:12:00,0.0,0.00280152,0.0033456,1000.01
2025-02-07,Friday,13:16:00,0.0,0.00157291,1.4403e-05,1000.01
2025-02-07,Friday,13:18:00,0.0,0.00258502,0.0021881,1000.01
2025-02-07,Friday,13:18:00,0.0,-0.00144643,0.0035274,999.994
2025-02-07,Friday,13:22:00,0.0,-0.004873,-0.0022505,999.981
2025-02-07,Friday,13:24:00,0.0,-0.000896485,0.00087327,999.997
2025-02-07,Friday,13:24:00,0.0,-0.000887137,-0.0026046,999.997
2025-02-07,Friday,13:24:00,0.0,0.00173554,0.00079688,1000.01
2025-02-07,Friday,13:28:00,0.0,0.000307977,0.0029796,1000.0
2025-02-07,Friday,13:28:00,0.0,-0.00213913,-0.002654,999.992
2025-02-07,Friday,13:28:00,0.0,0.00205699,0.0009497,1000.01
2025-02-07,Friday,13:32:00,0.0,-0.00342628,0.0056186,999.987
2025-02-07,Friday,13:38:00,0.0,0.00150952,0.00073991,1000.01
2025-02-07,Friday,13:40:00,0.0,0.00221466,-0.00051398,1000.01
2025-02-07,Friday,13:40:00,0.0,8.10982e-05,-0.001031,1000.0
2025-02-07,Friday,13:46:00,0.0,-0.00211946,-0.0048487,999.992
2025-02-07,Friday,13:48:00,0.0,0.00104082,-0.0020227,1000.0
2025-02-07,Friday,13:50:00,0.0,-1.60467e-05,0.0025807,1000.0
2025-02-07,Friday,13:52:00,0.0,-0.000896757,-0.00276,999.997
2025-02-07,Friday,13:52:00,0.0,-0.00247326,0.00098684,999.99
2025-02-07,Friday,13:56:00,0.0,-0.00152281,0.00090473,999.994
2025-02-07,Friday,13:58:00,0.0,4.05219e-05,-0.0036049,1000.0
2025-02-07,Friday,13:58:00,0.0,-0.00349276,-0.0035341,999.987
2025-02-07,Friday,14:00:00,0.0,-0.00550979,0.00058858,999.979
2025-02-07,Friday,14:00:00,0.0,-0.00129589,-0.0012891,999.995
2025-02-07,Friday,14:00:00,0.0,-0.000548999,0.00038321,999.998
2025-02-07,Friday,14:02:00,0.0,0.00508957,-0.00021311,1000.02
2025-02-07,Friday,14:02:00,0.0,-2.16613e-05,0.0022478,1000.0
2025-02-07,Friday,14:04:00,0.0,0.0037093,-0.0015825,1000.01
2025-02-07,Friday,14:04:00,0.0,0.00340816,0.003924,1000.01
2025-02-07,Friday,14:06:00,0.0,-0.00275707,-0.002348,999.989
2025-02-07,Friday,14:06:00,0.0,-0.00258815,0.0014842,999.99
2025-02-07,Friday,14:08:00,0.0,-0.000604375,-0.0020193,999.998
2025-02-07,Friday,14:10:00,0.0,0.00146981,0.00084783,1000.01
2025-02-07,Friday,14:16:00,0.0,-0.0034091,0.0016042,999.987
2025-02-07,Friday,14:18:00,0.0,-5.33172e-05,0.00092091,1000.0
2025-02-07,Friday,14:18:00,0.0,-0.000254668,0.0039212,999.999
2025-02-07,Friday,14:22:00,0.0,0.00134758,-0.00038586,1000.01
2025-02-07,Friday,14:26:00,0.0,0.00255029,-0.0017958,1000.01
2025-02-07,Friday,14:30:00,0.0,0.00296593,0.0016963,1000.01
2025-02-07,Friday,14:42:00,0.0,-0.000533797,-0.0014623,999.998
2025-02-07,Friday,14:44:00,0.0,0.000116246,-0.00021772,1000.0
2025-02-07,Friday,14:44:00,0.0,0.00326683,0.001195,1000.01
2025-02-07,Friday,15:06:00,0.0,-0.00132089,-0.0023852,999.995
2025-02-07,Friday,15:06:00,0.0,0.00199196,-0.0020467,1000.01
2025-02-07,Friday,15:08:00,0.0,-0.000222293,0.0071866,999.999
2025-02-07,Friday,15:16:00,0.0,-0.000386826,-7.8787e-05,999.999
2025-02-07,Friday,15:20:00,0.0,0.000557145,6.9209e-05,1000.0
2025-02-07,Friday,15:22:00,0.0,-0.00136207,-0.002831,999.995
2025-02-07,Friday,15:24:00,0.0,-0.00105649,0.004827,999.996
2025-02-07,Friday,15:30:00,0.0,0.00159396,0.00011031,1000.01
2025-02-07,Friday,15:32:00,0.0,0.00192747,-0.0057434,1000.01
2025-02-07,Friday,15:36:00,0.0,0.00193313,0.00065352,1000.01
2025-02-07,Friday,15:36:00,0.0,0.000918148,0.0045696,1000.0
2025-02-07,Friday,15:48:00,0.0,-0.00243936,-1.9092e-05,999.991
2025-02-07,Friday,15:50:00,0.0,-0.000521924,0.00069749,999.998
2025-02-07,Friday,15:50:00,0.0,0.000670107,-0.00084373,1000.0
2025-02-08,Saturday,08:00:00,0.0,-0.00150537,-0.00079615,999.994
2025-02-08,Saturday,08:04:00,0.0,-0.00103236,-0.0028175,999.996
2025-02-08,Saturday,08:08:00,0.0,0.00240298,0.0024504,1000.01
2025-02-08,Saturday,08:14:00,0.0,0.0031006,0.0047067,1000.01
2025-02-08,Saturday,08:24:00,0.0,0.00138591,-0.0018419,1000.01
2025-02-08,Saturday,08:26:00,0.0,-0.00325543,-0.0017376,999.987
2025-02-08,Saturday,08:30:00,0.0,-0.000195688,0.00096679,999.999
2025-02-08,Saturday,08:34:00,0.0,-0.000416404,-0.0024649,999.998
2025-02-08,Saturday,08:42:00,0.0,0.00244309,-0.00012288,1000.01
2025-02-08,Saturday,08:42:00,0.0,0.00212909,-0.0041677,1000.01
2025-02-08,Saturday,08:42:00,0.0,-0.000237117,-0.00018267,999.999
2025-02-08,Saturday,08:44:00,0.0,-0.00179416,-0.00033347,999.993
2025-02-08,Saturday,08:44:00,0.0,-0.000769297,-0.002267,999.997
2025-02-08,Saturday,08:46:00,0.0,-0.00168005,0.0014286,999.994
2025-02-08,Saturday,08:52:00,0.0,0.00506314,-0.0025748,1000.02
2025-02-08,Saturday,09:02:00,0.0,-0.00168196,0.0014515,999.994
2025-02-08,Saturday,09:04:00,0.0,-0.00314576,0.0042194,999.988
2025-02-08,Saturday,09:06:00,0.0,-0.00296107,-0.001838,999.989
2025-02-08,Saturday,09:06:00,0.0,-0.00120057,0.0010968,999.995
2025-02-08,Saturday,09:08:00,0.0,-0.00571461,0.0027857,999.978
2025-02-08,Saturday,09:08:00,0.0,-0.001453,0.0011238,999.994
2025-02-08,Saturday,09:14:00,0.0,0.00263597,-0.00084517,1000.01
2025-02-08,Saturday,09:14:00,0.0,0.00151002,-0.0003174,1000.01
2025-02-08,Saturday,09:18:00,0.0,0.00330711,0.0021278,1000.01
2025-02-08,Saturday,09:18:00,0.0,-0.000297787,-0.0063235,999.999
2025-02-08,Saturday,09:20:00,0.0,0.00359463,0.0013456,1000.01
2025-02-08,Saturday,09:26:00,0.0,0.0023066,4.9694e-05,1000.01
2025-02-08,Saturday,09:36:00,0.0,0.00260342,-0.0013364,1000.01
2025-02-08,Saturday,09:40:00,0.0,0.00328336,0.0026919,1000.01
2025-02-08,Saturday,09:48:00,0.0,-0.000281106,-0.00062183,999.999
2025-02-08,Saturday,09:48:00,0.0,-0.00106064,0.0020648,999.996
2025-02-08,Saturday,09:50:00,0.0,0.000612455,-0.00013564,1000.0
2025-02-08,Saturday,09:50:00,0.0,0.00206419,-0.003283,1000.01
2025-02-08,Saturday,09:50:00,0.0,-0.00193189,-0.0054544,999.993
2025-02-08,Saturday,09:50:00,0.0,3.8893e-05,0.0025071,1000.0
2025-02-08,Saturday,09:56:00,0.0,0.00078694,0.0042648,1000.0
2025-02-08,Saturday,09:58:00,0.0,0.00277906,-0.00079772,1000.01
2025-02-08,Saturday,10:00:00,0.0,0.00241611,0.0010082,1000.01
2025-02-08,Saturday,10:02:00,0.0,-0.000421994,-0.0040128,999.998
2025-02-08,Saturday,10:08:00,0.0,0.00136162,-0.0012246,1000.01
2025-02-08,Saturday,10:16:00,0.0,0.00226463,0.0021317,1000.01
2025-02-08,Saturday,10:16:00,0.0,-0.00135929,0.0044542,999.995
2025-02-08,Saturday,10:16:00,0.0,0.000428172,0.00097172,1000.0
2025-02-08,Saturday,10:20:00,0.0,-0.00204102,-0.00092426,999.992
2025-02-08,Saturday,10:22:00,0.0,0.00152398,0.0015035,1000.01
2025-02-08,Saturday,10:26:00,0.0,-0.00199128,0.00043725,999.992
2025-02-08,Saturday,10:28:00,0.0,-0.00195921,0.0010708,999.992
2025-02-08,Saturday,10:28:00,0.0,0.00369253,0.0010261,1000.01
2025-02-08,Saturday,10:30:00,0.0,0.000475536,0.0054439,1000.0
2025-02-08,Saturday,10:30:00,0.0,0.00194389,0.00035831,1000.01
2025-02-08,Saturday,10:32:00,0.0,-0.00155925,-0.0028271,999.994
2025-02-08,Saturday,10:32:00,0.0,0.00434645,0.0017997,1000.02
2025-02-08,Saturday,10:36:00,0.0,0.00257328,0.0076627,1000.01
2025-02-08,Saturday,10:36:00,0.0,-0.00247049,0.0018595,999.99
2025-02-08,Saturday,10:40:00,0.0,-0.0026194,0.0032778,999.99
2025-02-08,Saturday,10:42:00,0.0,-0.00290139,0.0023162,999.989
2025-02-08,Saturday,10:42:00,0.0,0.000726428,0.0046369,1000.0
2025-02-08,Saturday,10:44:00,0.0,0.0024216,0.00052346,1000.01
2025-02-08,Saturday,10:44:00,0.0,-0.00685305,-0.0016811,999.974
2025-02-08,Saturday,10:48:00,0.0,-0.00277332,0.0031641,999.989
2025-02-08,Saturday,10:48:00,0.0,-0.00106661,-0.0060257,999.996
2025-02-08,Saturday,10:48:00,0.0,-0.000473327,0.0031731,999.998
2025-02-08,Saturday,10:54:00,0.0,0.000483459,0.0015882,1000.0
2025-02-08,Saturday,10:54:00,0.0,-0.00155702,-0.0040102,999.994
2025-02-08,Saturday,10:58:00,0.0,-0.00220572,-0.0011499,999.992
2025-02-08,Saturday,10:58:00,0.0,-0.00109523,0.0037327,999.996
2025-02-08,Saturday,11:04:00,0.0,0.00417735,-0.0044927,1000.02
2025-02-08,Saturday,11:08:00,0.0,0.00109692,0.0023035,1000.0
2025-02-08,Saturday,11:08:00,0.0,-0.000356377,-0.0010392,999.999
2025-02-08,Saturday,11:10:00,0.0,-0.000255989,0.0006644,999.999
2025-02-08,Saturday,11:12:00,0.0,-0.00105949,0.0020031,999.996
2025-02-08,Saturday,11:14:00,0.0,-0.000403897,-0.0011089,999.998
2025-02-08,Saturday,11:18:00,0.0,-0.00288055,-0.0038076,999.989
2025-02-08,Saturday,11:20:00,0.0,-0.0028586,-0.0005103,999.989
2025-02-08,Saturday,11:20:00,0.0,0.000152865,-1.154e-05,1000.0
2025-02-08,Saturday,11:22:00,0.0,0.00202961,-0.0034461,1000.01
2025-02-08,Saturday,11:24:00,0.0,-0.00182644,0.0051465,999.993
2025-02-08,Saturday,11:30:00,0.0,0.00159532,-0.00049307,1000.01
2025-02-08,Saturday,11:30:00,0.0,-0.00362084,0.0032182,999.986
2025-02-08,Saturday,11:32:00,0.0,0.00159518,-0.0033224,1000.01
2025-02-08,Saturday,11:32:00,0.0,0.00343527,-0.0020227,1000.01
2025-02-08,Saturday,11:34:00,0.0,-0.0038889,0.0025386,999.985
2025-02-08,Saturday,11:34:00,0.0,-0.000306832,-0.0019619,999.999
2025-02-08,Saturday,11:36:00,0.0,-0.000386158,-0.00035426,999.999
2025-02-08,Saturday,11:38:00,0.0,-0.000539579,0.003995,999.998
2025-02-08,Saturday,11:38:00,0.0,0.00338573,0.0036512,1000.01
2025-02-08,Saturday,11:40:00,0.0,0.000215529,0.001237,1000.0
2025-02-08,Saturday,11:40:00,0.0,-0.00215532,-0.002736,999.992
2025-02-08,Saturday,11:42:00,0.0,0.000668453,-0.0052232,1000.0
2025-02-08,Saturday,11:44:00,0.0,0.00196507,0.00061366,1000.01
2025-02-08,Saturday,11:52:00,0.0,0.005304,-0.0045853,1000.02
2025-02-08,Saturday,12:02:00,0.0,-0.00548143,0.0033223,999.979
2025-02-08,Saturday,12:02:00,0.0,0.00257558,-0.0004246,1000.01
2025-02-08,Saturday,12:04:00,0.0,9.41779e-06,-0.0013703,1000.0
2025-02-08,Saturday,12:06:00,0.0,-0.00400598,-0.0020206,999.985
2025-02-08,Saturday,12:10:00,0.0,-0.00168901,0.00096812,999.993
2025-02-08,Saturday,12:12:00,0.0,0.000242478,-0.0008354,1000.0
2025-02-08,Saturday,12:12:00,0.0,-0.00180286,0.0015603,999.993
2025-02-08,Saturday,12:14:00,0.0,-0.00322044,0.0034673,999.988
2025-02-08,Saturday,12:18:00,0.0,-0.00229679,-0.00052266,999.991
2025-02-08,Saturday,12:20:00,0.0,3.22611e-05,-0.0026565,1000.0
2025-02-08,Saturday,12:22:00,0.0,0.000643625,-0.0035809,1000.0
2025-02-08,Saturday,12:24:00,0.0,0.00172328,-0.0035243,1000.01
2025-02-08,Saturday,12:26:00,0.0,0.00338744,-0.002363,1000.01
2025-02-08,Saturday,12:28:00,0.0,-0.00253349,-2.3559e-05,999.99
2025-02-08,Saturday,12:28:00,0.0,-0.00198416,0.0077025,999.992
2025-02-08,Saturday,12:30:00,0.0,-0.000964899,-0.0041723,999.996
2025-02-08,Saturday,12:32:00,0.0,0.00184488,-0.0040523,1000.01
2025-02-08,Saturday,12:38:00,0.0,-0.00115787,0.0053122,999.996
2025-02-08,Saturday,12:38:00,0.0,-0.0038105,0.00057934,999.985
2025-02-08,Saturday,12:48:00,0.0,0.00253947,0.0039746,1000.01
2025-02-08,Saturday,12:48:00,0.0,-0.00490481,-0.0045422,999.981
2025-02-08,Saturday,12:50:00,0.0,0.000549655,-0.0011738,1000.0
2025-02-08,Saturday,12:52:00,0.0,-8.91515e-05,0.0011726,1000.0
2025-02-08,Saturday,12:54:00,0.0,-0.00283533,-0.00406,999.989
2025-02-08,Saturday,12:58:00,0.0,-0.000374106,0.0018771,999.999
2025-02-08,Saturday,12:58:00,0.0,-0.0024818,-0.0021717,999.99
2025-02-08,Saturday,12:58:00,0.0,0.000893525,-0.00047072,1000.0
2025-02-08,Saturday,13:00:00,0.0,0.00250434,-0.00019419,1000.01
2025-02-08,Saturday,13:02:00,0.0,-0.00171681,-0.0034135,999.993
2025-02-08,Saturday,13:02:00,0.0,0.00119974,0.0045908,1000.0
2025-02-08,Saturday,13:02:00,0.0,0.00227579,-0.0055996,1000.01
2025-02-08,Saturday,13:04:00,0.0,0.00635289,0.002245,1000.02
2025-02-08,Saturday,13:06:00,0.0,-4.61554e-05,-0.0017652,1000.0
2025-02-08,Saturday,13:14:00,0.0,-0.00126817,0.0050393,999.995
2025-02-08,Saturday,13:16:00,0.0,-0.00101181,0.0033318,999.996
2025-02-08,Saturday,13:16:00,0.0,-0.0030273,0.0054155,999.988
2025-02-08,Saturday,13:18:00,0.0,9.3662e-05,-0.0036718,1000.0
2025-02-08,Saturday,13:22:00,0.0,-0.00149008,0.002738,999.994
2025-02-08,Saturday,13:22:00,0.0,0.00415487,0.00098275,1000.02
2025-02-08,Saturday,13:32:00,0.0,-9.72116e-05,0.0027338,1000.0
2025-02-08,Saturday,13:36:00,0.0,0.000903467,-0.00057546,1000.0
2025-02-08,Saturday,13:38:00,0.0,0.0041904,0.0025752,1000.02
2025-02-08,Saturday,13:44:00,0.0,0.00730512,0.0056563,1000.03
2025-02-08,Saturday,13:54:00,0.0,0.000961141,0.000579,1000.0
